gene_id	chrom	start	end	strand
ENSG00000147535	8	38120648	38126761	-1
ENSG00000163704	3	9987226	9994078	-1
ENSG00000070018	12	12268959	12419946	-1
ENSG00000173157	12	43747669	43945724	-1
ENSG00000054967	11	73087309	73108519	1
ENSG00000173276	21	43406940	43430496	-1
ENSG00000213281	1	115247090	115259515	-1
ENSG00000174744	11	66104804	66112596	-1
ENSG00000101337	20	30697309	30755061	1
ENSG00000166848	16	75681684	75795051	1
ENSG00000125037	3	10004221	10052800	-1
ENSG00000095110	11	114392437	114430617	-1
ENSG00000175938	16	30960387	30967782	1
ENSG00000152910	16	76311176	76593135	1
ENSG00000131969	14	51338878	51371688	1
ENSG00000097096	1	85622556	85666729	-1
ENSG00000111540	12	56367697	56388490	1
ENSG00000162642	1	85715639	85725355	-1
ENSG00000163961	3	196195654	196230639	-1
ENSG00000250565	2	46717889	46769696	-1
ENSG00000025772	20	43570771	43589127	-1
ENSG00000072864	16	15737124	15820210	1
ENSG00000054965	11	73111532	73309234	-1
ENSG00000184302	14	60975669	60979568	1
ENSG00000184371	1	110452864	110473614	1
ENSG00000007038	16	2867164	2876305	1
ENSG00000109107	17	26900133	26904282	-1
ENSG00000126778	14	61110132	61124977	-1
ENSG00000185798	3	196281056	196295545	-1
ENSG00000136250	7	36552456	36764154	-1
ENSG00000119729	2	46768945	46810260	1
ENSG00000175197	12	57910371	57914300	-1
ENSG00000142867	1	85731931	85743771	-1
ENSG00000183833	3	119421869	119485949	1
ENSG00000204104	2	239229082	239309541	1
ENSG00000100625	14	61176246	61191066	-1
ENSG00000129317	12	44122410	44152620	-1
ENSG00000185274	7	70597155	71178585	1
ENSG00000046889	8	68864353	69149265	1
ENSG00000166987	12	57914493	57923931	1
ENSG00000162078	16	2880170	2888967	1
ENSG00000242265	7	94285637	94299007	1
ENSG00000177398	21	43483068	43563105	1
ENSG00000009307	1	115259534	115301297	-1
ENSG00000206432	18	5889419	5895954	-1
ENSG00000085733	11	70244510	70282690	1
ENSG00000148459	10	26986588	27035727	1
ENSG00000144554	3	10068098	10143614	1
ENSG00000154655	18	5954705	6415236	-1
ENSG00000198001	12	44152747	44183346	1
ENSG00000111261	12	12482198	12503475	-1
ENSG00000101109	20	43595115	43708600	1
ENSG00000131467	17	40976402	40995523	1
ENSG00000147548	8	38132544	38239790	-1
ENSG00000174013	3	196295482	196315930	1
ENSG00000185085	11	62414320	62420774	-1
ENSG00000005001	16	2902728	2908631	-1
ENSG00000162194	11	62430287	62439727	-1
ENSG00000165282	9	35088685	35096591	-1
ENSG00000174004	3	196366557	196388875	1
ENSG00000080823	14	102690837	102771537	-1
ENSG00000163964	3	196366646	196462878	1
ENSG00000173141	13	21750784	21753223	1
ENSG00000173239	10	90562654	90580303	1
ENSG00000158528	7	94536514	94925727	1
ENSG00000188779	15	68112042	68126899	1
ENSG00000174684	11	66112843	66115163	-1
ENSG00000165714	12	12510013	12619840	1
ENSG00000196865	10	115614420	115676953	1
ENSG00000240563	1	62660503	62678000	1
ENSG00000152766	10	90581889	90611575	-1
ENSG00000133392	16	15796992	15950890	-1
ENSG00000111266	12	12628829	12715317	-1
ENSG00000171360	17	39592698	39597173	-1
ENSG00000174669	11	66129992	66139685	-1
ENSG00000108759	17	39616063	39623681	-1
ENSG00000180776	13	21950263	22033509	-1
ENSG00000065802	2	239335383	239360891	1
ENSG00000070159	9	112137974	112260593	-1
ENSG00000099377	16	30996519	31000473	1
ENSG00000124201	20	47854483	47894963	-1
ENSG00000153904	1	85784168	86044046	-1
ENSG00000145431	4	157681606	157892546	-1
ENSG00000137634	11	114441313	114466484	-1
ENSG00000151665	2	46808076	46844258	-1
ENSG00000132854	1	62702651	62785085	-1
ENSG00000137752	11	104896170	104972158	-1
ENSG00000126003	20	30780306	30795594	-1
ENSG00000059122	16	2961938	3001209	1
ENSG00000068024	2	239969864	240323348	-1
ENSG00000101346	20	30795683	30826470	1
ENSG00000177889	12	93799449	93836038	-1
ENSG00000137145	9	19288622	19374275	1
ENSG00000088756	18	6729717	6915715	1
ENSG00000182985	11	115039938	115375675	-1
ENSG00000020426	14	61201460	61436671	1
ENSG00000021300	11	73357223	73373864	1
ENSG00000197079	17	39632941	39637392	-1
ENSG00000152133	2	37311594	37326387	1
ENSG00000136273	7	47735328	48019178	-1
ENSG00000198015	12	93861264	93897545	1
ENSG00000158497	5	143191726	143200284	1
ENSG00000243444	9	112403068	112713755	1
ENSG00000145817	5	143537723	143550278	-1
ENSG00000214756	11	62432781	62435968	1
ENSG00000164048	3	48282590	48340743	1
ENSG00000138134	10	90639491	90734910	1
ENSG00000168710	1	110527308	110566357	1
ENSG00000043591	10	115803806	115806667	1
ENSG00000111269	12	12764761	12798042	1
ENSG00000103111	16	77224732	77236302	1
ENSG00000126337	17	39642388	39648798	-1
ENSG00000204922	11	62437745	62441159	1
ENSG00000100505	14	51441980	51562779	-1
ENSG00000183150	12	12813825	12849141	-1
ENSG00000162191	11	62443970	62446567	-1
ENSG00000033800	15	68346517	68483096	1
ENSG00000111276	12	12867992	12875305	1
ENSG00000175203	12	57923885	57941114	-1
ENSG00000172113	3	48334754	48343175	-1
ENSG00000171401	17	39657233	39661957	-1
ENSG00000102898	16	67880635	67906470	1
ENSG00000174576	11	66188475	66194178	1
ENSG00000109738	4	157997209	158093242	1
ENSG00000165813	10	115880621	115933979	-1
ENSG00000177628	1	155204239	155214653	-1
ENSG00000151239	12	44187526	44200178	-1
ENSG00000139531	12	56390964	56400425	1
ENSG00000178878	12	12878865	12944400	1
ENSG00000165487	13	22066836	22178353	-1
ENSG00000155849	7	36893961	37488852	-1
ENSG00000213782	12	12966250	12982915	1
ENSG00000158683	7	47814250	47988088	-1
ENSG00000183166	7	71244476	71912148	-1
ENSG00000174007	3	196433148	196439164	-1
ENSG00000144852	3	119499331	119537332	1
ENSG00000108100	10	35535953	35860852	1
ENSG00000136754	10	27035522	27150016	-1
ENSG00000101350	20	30865467	30922814	1
ENSG00000142871	1	86046444	86049645	1
ENSG00000145241	4	68337521	68411324	-1
ENSG00000180370	3	196466728	196559518	1
ENSG00000099365	16	31000577	31021949	-1
ENSG00000139173	12	44229770	44783545	1
ENSG00000129007	15	68483043	68498417	-1
ENSG00000038358	16	67906926	67918406	1
ENSG00000076382	17	26904592	26926297	-1
ENSG00000171680	1	6526152	6580121	-1
ENSG00000119231	3	196594727	196661585	1
ENSG00000123411	12	56401443	56432219	1
ENSG00000158445	20	47984946	48099184	-1
ENSG00000124212	20	48123992	48184683	-1
ENSG00000101680	18	6941743	7117813	-1
ENSG00000184613	12	44902058	45315631	-1
ENSG00000183775	5	143550396	143856944	1
ENSG00000091181	3	3111233	3168297	-1
ENSG00000119878	2	46843555	46852881	1
ENSG00000067082	10	3818188	3827473	-1
ENSG00000131650	16	3013945	3018384	1
ENSG00000120251	4	158125334	158287227	1
ENSG00000106305	7	6048876	6063465	1
ENSG00000175894	21	45917775	46131495	-1
ENSG00000124134	20	43720951	43729753	-1
ENSG00000103496	16	31044210	31054296	1
ENSG00000143786	1	224622362	224928251	1
ENSG00000117174	1	86115106	86174116	-1
ENSG00000162607	1	62901968	62917475	1
ENSG00000107796	10	90694831	90751147	-1
ENSG00000171456	20	30946155	31027122	1
ENSG00000166971	16	53525291	53538323	-1
ENSG00000171346	17	39669995	39678781	-1
ENSG00000126814	14	61438169	61448076	-1
ENSG00000055332	2	37326353	37384208	-1
ENSG00000127564	16	3018025	3030540	-1
ENSG00000139974	14	61447832	61550451	1
ENSG00000035720	4	68424446	68473055	1
ENSG00000131480	17	40996617	41002724	1
ENSG00000005421	7	94926988	95025673	-1
ENSG00000137955	1	76251879	76260764	1
ENSG00000180447	9	89559279	89562104	-1
ENSG00000086232	7	6061881	6098861	-1
ENSG00000175121	20	43738093	43743813	-1
ENSG00000171502	1	86194916	86622626	-1
ENSG00000133393	16	15959577	15982482	-1
ENSG00000196730	9	90112143	90323548	1
ENSG00000174547	11	66202546	66234209	-1
ENSG00000165283	9	35099888	35103154	-1
ENSG00000119227	3	196673214	196695931	-1
ENSG00000105852	7	94989256	95025680	-1
ENSG00000197728	12	56435637	56438116	1
ENSG00000078487	7	99998449	100026615	-1
ENSG00000139428	12	109993255	110011679	-1
ENSG00000186314	5	144851362	145214932	-1
ENSG00000185610	12	45408455	45444882	-1
ENSG00000130414	2	240831867	240964819	-1
ENSG00000173818	17	78388965	78411886	1
ENSG00000168703	20	43752066	43753106	-1
ENSG00000177119	12	45609770	45834187	1
ENSG00000033178	4	68481479	68566897	-1
ENSG00000124102	20	43803517	43805185	1
ENSG00000204397	11	104912053	104972158	-1
ENSG00000120333	1	174979925	174992561	-1
ENSG00000204928	5	145239296	145252531	-1
ENSG00000120332	1	175036994	175117202	1
ENSG00000255221	11	104963196	104972158	-1
ENSG00000171150	2	46926091	46990268	1
ENSG00000156463	5	145316142	145461354	1
ENSG00000167524	17	26934982	26941218	-1
ENSG00000162105	11	70313961	70963623	-1
ENSG00000143093	1	110574199	110597263	1
ENSG00000013588	12	13043716	13070871	1
ENSG00000165084	8	69242957	69731257	1
ENSG00000139921	14	51706880	51722759	1
ENSG00000137656	11	116618886	116643704	-1
ENSG00000111291	12	13093709	13105081	-1
ENSG00000082701	3	119540170	119813264	-1
ENSG00000197183	20	31030862	31172876	-1
ENSG00000124157	20	43849941	43853099	1
ENSG00000013583	12	13127798	13153207	-1
ENSG00000165568	10	4828820	4890254	1
ENSG00000163975	3	196715492	196756687	-1
ENSG00000241978	9	112542769	112934792	1
ENSG00000102678	13	22245522	22278637	1
ENSG00000255501	11	105008448	105010453	-1
ENSG00000177363	11	62453874	62457371	-1
ENSG00000116701	1	183524698	183560011	-1
ENSG00000173261	5	145463949	145483932	-1
ENSG00000120833	12	93963590	93977263	1
ENSG00000124107	20	43880880	43883205	-1
ENSG00000137154	9	19375713	19380252	-1
ENSG00000229453	3	48348336	48369831	-1
ENSG00000128973	15	68499330	68549549	-1
ENSG00000105854	7	95034175	95064510	-1
ENSG00000171345	17	39679869	39684560	-1
ENSG00000164049	3	48413709	48442666	1
ENSG00000133706	5	145492601	145562223	-1
ENSG00000168000	11	62457747	62477317	-1
ENSG00000111305	12	13236494	13256619	-1
ENSG00000205078	16	77233294	77247112	1
ENSG00000171403	17	39722096	39728310	-1
ENSG00000165046	8	38243725	38267045	1
ENSG00000167394	16	31072164	31085641	-1
ENSG00000102683	13	23755091	23899304	1
ENSG00000140873	16	77281710	77469011	-1
ENSG00000158470	20	48249482	48330415	-1
ENSG00000215455	21	45958864	45960078	-1
ENSG00000075711	3	196769431	197026171	-1
ENSG00000185842	1	225083964	225586996	1
ENSG00000160179	21	43619799	43720714	1
ENSG00000151835	13	23902965	24007841	-1
ENSG00000212935	21	45977673	45978643	-1
ENSG00000186847	17	39738531	39743173	-1
ENSG00000052723	1	115312100	115323306	-1
ENSG00000180398	2	47129009	47168994	-1
ENSG00000131471	17	41003201	41010147	1
ENSG00000026103	10	90750414	90775542	1
ENSG00000162073	16	3019246	3023490	1
ENSG00000103494	16	53631595	53737850	-1
ENSG00000169018	15	68570141	68588203	1
ENSG00000164744	7	48026745	48068716	-1
ENSG00000177291	10	35894338	35897863	1
ENSG00000152578	11	105480721	105852819	1
ENSG00000177076	9	19408925	19452018	1
ENSG00000169372	12	94071151	94288616	1
ENSG00000137809	15	68594050	68724501	-1
ENSG00000184697	16	3056167	3070072	-1
ENSG00000189079	12	46123448	46301823	1
ENSG00000137573	8	70378859	70573150	1
ENSG00000148513	10	37414785	37521495	1
ENSG00000155886	9	19515978	19786926	-1
ENSG00000186832	17	39766030	39772151	-1
ENSG00000215454	21	45993606	45994987	1
ENSG00000241123	21	45999332	46000481	-1
ENSG00000163705	3	10123001	10149915	-1
ENSG00000167395	16	31085743	31095517	1
ENSG00000197818	20	48429250	48508779	1
ENSG00000139926	14	51955818	52197445	1
ENSG00000146834	7	100026413	100031741	1
ENSG00000007202	17	26941459	26972472	-1
ENSG00000127863	13	24144509	24250232	1
ENSG00000131482	17	41052814	41065386	1
ENSG00000136040	12	94542499	94701451	1
ENSG00000107890	10	27280843	27389421	-1
ENSG00000091436	2	173940163	174132738	1
ENSG00000108825	17	41102543	41132545	-1
ENSG00000198765	1	115397424	115537991	1
ENSG00000206422	18	7231123	7232045	1
ENSG00000188155	21	46011149	46012386	-1
ENSG00000250305	8	12803151	12889012	1
ENSG00000187766	21	46031996	46032871	1
ENSG00000221837	21	46047040	46048294	1
ENSG00000173482	18	7566780	8406859	1
ENSG00000128422	17	39775689	39781094	-1
ENSG00000254999	3	10157276	10168874	1
ENSG00000124159	20	43922085	43937169	-1
ENSG00000022976	14	102783714	102809044	1
ENSG00000221859	21	46057273	46058370	1
ENSG00000134086	3	10182692	10193904	1
ENSG00000151006	16	31094746	31100949	-1
ENSG00000235750	1	175126123	175162135	-1
ENSG00000162704	1	183592401	183604892	-1
ENSG00000171843	9	20341663	20622542	-1
ENSG00000156150	1	110602616	110613234	-1
ENSG00000077782	8	38268656	38326352	-1
ENSG00000254986	11	66247484	66277130	1
ENSG00000170903	11	105866350	105893130	-1
ENSG00000243489	21	46066331	46067564	1
ENSG00000164746	7	48075108	48100901	1
ENSG00000212933	21	46074130	46074576	-1
ENSG00000138152	10	124030821	124097677	1
ENSG00000159588	1	46085716	46089729	-1
ENSG00000175697	3	119883492	120003941	-1
ENSG00000005981	7	95107756	95169544	1
ENSG00000005238	9	35104109	35115999	-1
ENSG00000057468	1	76262567	76378923	1
ENSG00000139218	12	46312914	46385903	-1
ENSG00000108384	17	56769934	56811703	1
ENSG00000186150	1	110655062	110656569	1
ENSG00000197106	1	110693108	110744824	1
ENSG00000027001	13	24304328	24463558	-1
ENSG00000182083	2	240968841	240969906	-1
ENSG00000178586	2	240984494	240985489	-1
ENSG00000164125	4	159045626	159094470	-1
ENSG00000027075	14	61654277	62017694	1
ENSG00000172893	11	71139239	71163914	-1
ENSG00000172428	2	241065980	241076224	-1
ENSG00000167397	16	31102163	31107301	-1
ENSG00000004799	7	95212811	95225803	-1
ENSG00000188959	9	112952328	112970469	-1
ENSG00000178602	2	241078446	241083979	-1
ENSG00000157999	7	6071007	6076017	1
ENSG00000110921	12	110011060	110035067	1
ENSG00000063660	2	241375088	241407493	1
ENSG00000164741	8	12940870	13373167	-1
ENSG00000106346	7	6144515	6201195	1
ENSG00000182359	11	105921825	105948492	-1
ENSG00000164050	3	48445261	48471594	-1
ENSG00000163428	3	120043356	120068186	-1
ENSG00000103647	15	68871308	69020145	1
ENSG00000095627	10	115939029	115992063	1
ENSG00000163430	3	120111140	120170100	-1
ENSG00000116396	1	110753965	110825722	1
ENSG00000183696	7	48128225	48148330	1
ENSG00000140350	15	69070874	69113236	-1
ENSG00000103507	16	31117428	31124110	1
ENSG00000175581	11	73498361	73576178	1
ENSG00000149313	11	105946228	105969437	1
ENSG00000221864	21	46086106	46086844	-1
ENSG00000187175	21	46101491	46102078	-1
ENSG00000171246	17	78440948	78451643	-1
ENSG00000134070	3	10206549	10285427	1
ENSG00000187037	7	37723399	37873390	1
ENSG00000124232	20	43935491	43945803	1
ENSG00000149600	20	31290493	31331814	-1
ENSG00000164124	4	159122756	159176563	1
ENSG00000158560	7	95401866	95739634	1
ENSG00000144504	2	241418839	241508626	-1
ENSG00000136810	9	113006091	113018920	-1
ENSG00000116147	1	175291935	175712906	-1
ENSG00000182957	13	24734861	24896096	1
ENSG00000170515	12	56498103	56507691	1
ENSG00000068724	2	47143296	47303276	1
ENSG00000086289	7	37723446	37991543	1
ENSG00000088305	20	31350191	31397162	1
ENSG00000072756	3	3168600	3192563	1
ENSG00000266967	17	41102543	41116515	-1
ENSG00000086288	7	37888199	37940003	1
ENSG00000141564	17	78518619	78940171	1
ENSG00000160813	7	100032905	100034188	-1
ENSG00000198105	10	38091751	38147034	-1
ENSG00000138068	2	37394963	37423741	-1
ENSG00000158480	20	48519928	48532080	-1
ENSG00000124226	20	48552948	48570429	1
ENSG00000144354	2	174219548	174233725	1
ENSG00000111371	12	46581584	46663800	-1
ENSG00000152402	11	106555148	106889250	-1
ENSG00000204193	9	113065801	113100127	-1
ENSG00000188038	16	67918708	67922758	1
ENSG00000185955	7	100054238	100061894	-1
ENSG00000154007	1	76384558	76398116	-1
ENSG00000258484	15	69110560	69239150	1
ENSG00000188542	2	241499471	241503431	1
ENSG00000135047	9	90340434	90346308	1
ENSG00000198722	9	35161999	35405335	1
ENSG00000184005	1	76540404	77100286	1
ENSG00000100865	14	102808956	102829253	-1
ENSG00000166925	7	100060982	100076902	-1
ENSG00000162775	1	110881128	110889299	1
ENSG00000165124	9	113127531	113342160	-1
ENSG00000101158	20	57556296	57570188	1
ENSG00000142327	2	241505221	241518149	1
ENSG00000188352	9	20658308	20995954	1
ENSG00000218739	2	37423631	37440868	1
ENSG00000143344	1	183605208	183897666	1
ENSG00000124216	20	48599536	48605423	1
ENSG00000110244	11	116691419	116694022	-1
ENSG00000255346	15	69222864	69355083	1
ENSG00000117069	1	77333126	77531396	1
ENSG00000136758	10	27399383	27444195	-1
ENSG00000198885	2	96991069	96994091	1
ENSG00000124145	20	43953928	43977064	-1
ENSG00000065518	3	120315156	120321347	1
ENSG00000159592	1	46092976	46153785	-1
ENSG00000244687	20	48697661	48732496	-1
ENSG00000196663	14	102829300	102968818	1
ENSG00000204070	20	43990577	44005438	1
ENSG00000113924	3	120347020	120401418	-1
ENSG00000110245	11	116700422	116703788	1
ENSG00000134294	12	46751972	46766650	-1
ENSG00000175395	10	38238500	38265561	-1
ENSG00000189169	21	46117087	46117959	1
ENSG00000184787	21	46188955	46221934	-1
ENSG00000106483	7	37945543	38065297	-1
ENSG00000132581	17	26975374	26989207	-1
ENSG00000010270	7	38217824	38270272	1
ENSG00000118137	11	116706467	116708666	-1
ENSG00000091009	5	145583113	145718814	1
ENSG00000140718	16	53737875	54155853	1
ENSG00000206418	18	8609443	8639379	1
ENSG00000159792	16	67927175	67963860	1
ENSG00000140876	16	77756411	77776157	1
ENSG00000121152	2	97001525	97039583	1
ENSG00000115816	2	37428755	37458856	-1
ENSG00000179869	7	48211055	48687092	1
ENSG00000168502	18	8705659	8832776	1
ENSG00000168679	1	110905470	110933704	-1
ENSG00000155980	12	57943781	57980415	1
ENSG00000109111	17	26989109	27029697	1
ENSG00000103510	16	31127075	31142714	1
ENSG00000171724	16	77822427	78014004	1
ENSG00000171509	4	159236463	159574524	1
ENSG00000113851	3	3190676	3221394	-1
ENSG00000142330	2	241526133	241557122	1
ENSG00000189180	10	38299578	38356282	1
ENSG00000139438	12	110152033	110208312	1
ENSG00000173588	12	94700225	94853764	-1
ENSG00000139209	12	47158546	47226191	-1
ENSG00000109163	4	68605046	68620078	-1
ENSG00000157014	3	10289707	10327480	1
ENSG00000240654	13	24881304	24896673	1
ENSG00000108395	17	57059999	57184282	-1
ENSG00000181924	11	73583712	73588033	-1
ENSG00000102699	13	24995064	25086948	-1
ENSG00000111199	12	110220890	110271212	-1
ENSG00000139211	12	47469490	47473734	-1
ENSG00000172890	11	71164155	71239227	1
ENSG00000152404	11	107197071	107328572	-1
ENSG00000160180	21	43731777	43735761	-1
ENSG00000107679	10	124134173	124191867	1
ENSG00000141086	16	67961543	67966317	-1
ENSG00000162188	11	62475130	62476673	1
ENSG00000179715	12	47473386	47630443	1
ENSG00000103489	16	17195626	17564738	-1
ENSG00000165816	10	115999089	116051272	1
ENSG00000124251	20	44002526	44036529	-1
ENSG00000214753	11	62480102	62494821	-1
ENSG00000156381	14	102973179	102976136	-1
ENSG00000005175	12	48057070	48099844	-1
ENSG00000172845	2	174771187	174830430	-1
ENSG00000122417	1	86812508	86862025	-1
ENSG00000160181	21	43766466	43771237	-1
ENSG00000153802	4	68686594	68749750	-1
ENSG00000162222	11	62495541	62507756	1
ENSG00000205220	16	67968405	67970990	-1
ENSG00000134200	1	115572415	115576941	1
ENSG00000087302	14	52456193	52471420	1
ENSG00000052344	16	31142756	31147083	-1
ENSG00000178397	7	6369040	6388612	-1
ENSG00000166509	16	78056412	78100658	1
ENSG00000086015	1	46252659	46501896	1
ENSG00000142892	1	77554675	77685115	-1
ENSG00000089902	14	103058998	103196912	1
ENSG00000144840	3	120405528	120461840	-1
ENSG00000003509	2	37458774	37480546	1
ENSG00000138135	10	90965694	90967071	-1
ENSG00000004864	7	95749532	95951459	-1
ENSG00000178127	18	9102628	9134343	1
ENSG00000244274	20	44034697	44039250	1
ENSG00000131323	14	103243813	103377837	1
ENSG00000091010	5	145718587	145720083	1
ENSG00000057704	12	94960900	95044338	-1
ENSG00000111405	12	48103517	48119350	-1
ENSG00000186153	16	78133310	79246564	1
ENSG00000113649	5	145826874	145891524	1
ENSG00000184752	12	95290831	95397546	-1
ENSG00000160182	21	43782391	43786703	-1
ENSG00000107798	10	90973326	91174382	-1
ENSG00000177508	16	54317216	54320675	-1
ENSG00000196843	2	97202480	97218375	1
ENSG00000213398	16	67973653	67978034	-1
ENSG00000176842	16	54964774	54968397	1
ENSG00000173812	17	39845137	39848920	1
